#
#   VizieR Astronomical Server vizier.cds.unistra.fr
#    Date: 2024-06-06T13:54:43 [V7.33.3]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2024-06-06T13:54:44	  Query execution date
#INFO	request=https://vizier.cds.unistra.fr/viz-bin/asu-tsv?-oc.form=dec&-out.max=999999&-order=I&-out.src=J/A+A/618/A93/members&-c.eq=J2000&-c.r=  2&-c.u=arcmin&-c.geom=r&-source=J/A+A/618/A93/members&-out=RA_ICRS&-out=DE_ICRS&-out=Source&-out=GLON&-out=GLAT&-out=plx&-out=pmRA&-out=pmDE&-out=o_Gmag&-out=Gmag&-out=BP-RP&-out=PMemb&-out=Cluster&Cluster=NGC_2632&-out=SimbadName&-out=_RA.icrs&-out=_DE.icrs&	  Full request URL (POST)
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=7.33.3	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable

#RESOURCE=yCat_36180093
#Name: J/A+A/618/A93
#Title: Gaia DR2 open clusters in the Milky Way (Cantat-Gaudin+, 2018)
#INFO	ivoid=ivo://cds.vizier/j/a+a/618/a93	    IVOID of underlying data collection
#INFO	creator=Cantat-Gaudin T.	    First author or institution
#INFO	cites=bibcode:2018A&A...618A..93C	    Article or Data origin sources
#INFO	editor=Astronomy and Astrophysics	    Editor name (article)
#INFO	original_date=2018	    Year of the article publication
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A+A/618/A93	    Dataset landing page
#INFO	citation=doi:10.26093/cds/vizier.36180093	    Dataset identifier that can be used for citation
#INFO	publication_date=2020-09-30	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Coosys	H_2015.500:	ICRS
#Table	J_A_A_618_A93_members:
#Name: J/A+A/618/A93/members
#Title: Membership probabilities of all individual stars
#Column	RA_ICRS	(F15.11)	[] Gaia DR2 right ascension (ICRS) at Ep=2015.5 (ra)	[ucd=pos.eq.ra;meta.main]
#Column	DE_ICRS	(F15.11)	Gaia DR2 declination (ICRS) at Ep=2015.5 (dec)	[ucd=pos.eq.dec;meta.main]
#Column	Source	(I19)	Gaia DR2 source_id (source_id)	[ucd=meta.id;meta.main]
#Column	GLON	(F14.10)	[] Gaia DR2 Galactic longitude (l)	[ucd=pos.galactic.lon]
#Column	GLAT	(F14.10)	Gaia DR2 Galactic latitude (b)	[ucd=pos.galactic.lat]
#Column	plx	(F10.4)	Gaia DR2 parallax (parallax)	[ucd=pos.parallax.trig]
#Column	pmRA	(F9.3)	Gaia DR2 proper motion along RA (pmra)	[ucd=pos.pm;pos.eq.ra]
#Column	pmDE	(F9.3)	Gaia DR2 proper motion along DE (pmdec)	[ucd=pos.pm;pos.eq.dec]
#Column	o_Gmag	(I3)	Gaia DR2 number of G observations (phot_g_n_obs)	[ucd=meta.number]
#Column	Gmag	(F9.6)	Gaia DR2 mean G magnitude (phot_g_mean_mag)	[ucd=phot.mag;em.opt]
#Column	BP-RP	(F9.6)	? Gaia DR2 BP minus RP colour null if missing in DR2 (bp_rp)	[ucd=phot.color;em.opt.B;em.opt.R]
#Column	PMemb	(F4.1)	Membership probability (proba)	[ucd=stat.fit.goodness]
#Column	Cluster	(a17)	Corresponding cluster (cluster)	[ucd=meta.id.parent]
#Column	SimbadName	(A28)	Simbad column added by the CDS	[ucd=meta.id]
#Column	_RA.icrs	(F15.11)	Right ascension (ICRS) at Epoch=J2000, proper motions taken into account	[ucd=pos.eq.ra]
#Column	_DE.icrs	(F15.11)	Declination (ICRS) at Epoch=J2000, proper motions taken into account	[ucd=pos.eq.dec]
RA_ICRS	DE_ICRS	Source	GLON	GLAT	plx	pmRA	pmDE	o_Gmag	Gmag	BP-RP	PMemb	Cluster	SimbadName	_RA.icrs	_DE.icrs
130.77547739292	+19.41444909065	 661043506065199488	206.4634033251	 32.9937590105	    5.3995	  -36.084	  -12.793	465	16.642574	 2.807059	 1.0	NGC_2632         	Gaia DR2  661043506065199488	130.77564212128	+19.41450417155
130.37777876143	+18.87181432991	 660995230632845184	206.9108440204	 32.4516249610	    5.4479	  -36.251	  -12.255	374	12.528337	 1.250745	 1.0	NGC_2632         	Gaia DR2  660995230632845184	130.37794370900	+18.87186709442
131.65908111921	+19.87907166013	 661166582647888384	206.2840547744	 33.9350234765	    5.4322	  -35.957	  -11.991	331	15.188665	 2.494460	 1.0	NGC_2632         	Gaia DR2  661166582647888384	131.65924574370	+19.87912328797
129.72291125214	+19.57132228386	 661283199601699328	205.8793496812	 32.1180821465	    5.4822	  -35.915	  -13.228	244	13.651216	 1.627756	 1.0	NGC_2632         	Gaia DR2  661283199601699328	129.72307536798	+19.57137923767
130.08628648613	+19.68667877240	 661297321454333312	205.8919862115	 32.4790999903	    5.2504	  -35.839	  -12.951	210	 7.653213	 0.242764	 1.0	NGC_2632         	Gaia DR2  661297321454333312	130.08645037232	+19.68673453358
129.76698075589	+19.52263365403	 661282031370596608	205.9503268725	 32.1400462352	    5.2777	  -34.326	  -12.884	246	13.331757	 1.485159	 1.0	NGC_2632         	Gaia DR2  661282031370596608	129.76713756337	+19.52268912674
130.78480845782	+19.46831249702	 661137789187132288	206.4068166782	 33.0207189750	    5.3231	  -36.640	  -12.315	484	16.346040	 2.956017	 1.0	NGC_2632         	Gaia DR2  661137789187132288	130.78497577991	+19.46836551986
130.01022238302	+19.27765648818	 661215751435494144	206.3163591765	 32.2693796745	    5.3989	  -34.864	  -12.751	239	16.993984	 2.752056	 1.0	NGC_2632         	Gaia DR2  661215751435494144	130.01038140856	+19.27771138825
131.66782511059	+19.27504163610	 661061231393869056	206.9702090465	 33.7348279467	    5.6379	  -40.019	  -13.540	342	17.811130	 3.011801	 0.7	NGC_2632         	                            	131.66800764678	+19.27509993323
129.90172889868	+19.48546273705	 661270486498500352	206.0438219960	 32.2461340456	    5.3702	  -35.572	  -13.662	248	14.447453	 1.905932	 1.0	NGC_2632         	Gaia DR2  661270486498500352	129.90189136079	+19.48552155948
130.99679466870	+19.31607564595	 661120162641349248	206.6601509764	 33.1552892627	    5.1652	  -36.005	  -12.223	471	15.765478	 2.471169	 1.0	NGC_2632         	Gaia DR2  661120162641349248	130.99695893725	+19.31612827268
129.88214005707	+19.40482740619	 661265229458645120	206.1255200848	 32.2006760497	    5.5941	  -34.814	  -12.353	211	16.534225	 2.711923	 1.0	NGC_2632         	Gaia DR2  661265229458645120	129.88229897830	+19.40488059265
130.02026224905	+19.72920333065	 661298451027341056	205.8192036952	 32.4355085425	    5.1597	  -35.943	  -12.627	230	 9.688120	 0.617695	 1.0	NGC_2632         	Gaia DR2  661298451027341056	130.02042665452	+19.72925769683
130.08873804822	+19.18176030654	 661211147230556160	206.4533513170	 32.3051567355	    5.3682	  -36.160	  -12.679	239	13.977336	 1.754459	 1.0	NGC_2632         	Gaia DR2  661211147230556160	130.08890288895	+19.18181489661
130.09186119652	+19.66987667882	 661297080936069632	205.9128258193	 32.4782037441	    5.3706	  -36.196	  -14.043	233	 6.159000	 1.138159	 1.0	NGC_2632         	Gaia DR2  661297080936069632	130.09202669786	+19.66993714166
130.81594392830	+19.10913908348	 661017216569202432	206.8202741896	 32.9229749600	    5.3883	  -36.063	  -12.927	474	17.267296	 2.902180	 1.0	NGC_2632         	Gaia DR2  661017216569202432	130.81610825452	+19.10919474132
130.54269882762	+18.76669854654	 660983891919259776	207.0929509352	 32.5603987096	    5.7170	  -36.404	  -12.807	442	17.804335	 3.007132	 0.9	NGC_2632         	                            	130.54286436783	+18.76675368772
129.94386131547	+19.21773280394	 661209566682500736	206.3567126619	 32.1896876078	    5.1673	  -36.281	  -11.612	219	14.644770	 1.995602	 1.0	NGC_2632         	Gaia DR2  661209566682500736	129.94402674396	+19.21778279998
129.94045703450	+19.36692935172	 661264439184662016	206.1902228191	 32.2389653327	    5.3143	  -35.984	  -12.956	283	10.517451	 0.750014	 1.0	NGC_2632         	Gaia DR2  661264439184662016	129.94062125840	+19.36698513442
129.99177921885	+19.20157581020	 661206577385260800	206.3933738696	 32.2263806159	    5.2706	  -36.766	  -12.834	248	 9.375362	 0.564481	 1.0	NGC_2632         	Gaia DR2  661206577385260800	129.99194684230	+19.20163106762
130.11446988922	+19.65543490306	 661294052980833792	205.9376320812	 32.4931704203	    5.1991	  -35.205	  -12.975	209	12.866198	 1.308156	 1.0	NGC_2632         	Gaia DR2  661294052980833792	130.11463084485	+19.65549076757
130.93621359593	+19.06624353914	 661018835773136512	206.9156630310	 33.0143722371	    5.4438	  -37.496	  -13.229	515	15.212570	 2.205129	 1.0	NGC_2632         	Gaia DR2  661018835773136512	130.93638440756	+19.06630049726
130.17985840746	+19.71926341324	 661300551269631360	205.8918861720	 32.5730267098	    5.2981	  -36.167	  -12.105	277	 6.786130	 0.282490	 1.0	NGC_2632         	Gaia DR2  661300551269631360	130.18002382722	+19.71931553191
131.56426551228	+19.70910220268	 661156858841945856	206.4396423282	 33.7930460752	    5.4628	  -37.219	  -13.267	374	 8.322207	 0.333133	 1.0	NGC_2632         	Gaia DR2  661156858841945856	131.56443573284	+19.70915932441
130.13716463223	+19.19426728458	 661199911596105600	206.4584978046	 32.3523723858	    5.4847	  -36.286	  -13.474	216	 8.590657	 0.395798	 1.0	NGC_2632         	Gaia DR2  661199911596105600	130.13733005992	+19.19432529756
130.93133861679	+19.07581639928	 661018904492612224	206.9030449795	 33.0134150392	    5.0902	  -33.679	  -12.783	463	13.057513	 1.349633	 1.0	NGC_2632         	Gaia DR2  661018904492612224	130.93149204908	+19.07587143713
130.31411259534	+19.08615575272	 661194310958749696	206.6479700270	 32.4708910696	    5.3006	  -36.866	  -13.474	356	15.805157	 2.470064	 1.0	NGC_2632         	Gaia DR2  661194310958749696	130.31428055721	+19.08621376570
129.69544988600	+19.50086583936	 661281756492696448	205.9466500819	 32.0692648295	    5.2167	  -34.214	  -12.634	229	 8.915397	 0.445960	 1.0	NGC_2632         	Gaia DR2  661281756492696448	129.69560616080	+19.50092023568
129.90969389715	+19.44080415463	 661265951013145344	206.0964022707	 32.2375914484	    5.3456	  -34.757	  -11.637	248	12.364870	 1.185489	 1.0	NGC_2632         	Gaia DR2  661265951013145344	129.90985259332	+19.44085425831
129.97134189212	+19.40098190879	 661264679702825344	206.1645374306	 32.2781646104	    5.1367	  -35.450	  -12.482	256	16.820024	 2.716922	 1.0	NGC_2632         	Gaia DR2  661264679702825344	129.97150371278	+19.40103565066
130.00278949807	+19.30959065775	 661216404270424832	206.2780774744	 32.2739958845	    5.1810	  -38.951	  -14.169	251	13.805270	 1.771441	 1.0	NGC_2632         	Gaia DR2  661216404270424832	130.00296720036	+19.30965166308
131.51310549983	+19.52971369153	 661150154396988032	206.6222578499	 33.6860799720	    5.3297	  -36.071	  -11.902	418	16.245087	 2.652660	 1.0	NGC_2632         	Gaia DR2  661150154396988032	131.51327028601	+19.52976493618
130.16333759327	+19.22823695378	 661200083394793216	206.4311010737	 32.3874345191	    4.9606	  -32.118	  -10.553	229	 7.758020	 0.307437	 0.7	NGC_2632         	                            	130.16348404931	+19.22828239025
129.99976050601	+19.57785965491	 661294705815866240	205.9793955741	 32.3649110703	    5.3366	  -36.012	  -11.676	213	12.577033	 1.206859	 1.0	NGC_2632         	Gaia DR2  661294705815866240	129.99992507176	+19.57790992650
130.13110049689	+19.69523830935	 661297458893183232	205.8997869800	 32.5216472469	    5.5784	  -36.925	  -12.735	252	14.424870	 2.045304	 1.0	NGC_2632         	Gaia DR2  661297458893183232	130.13126935822	+19.69529314052
131.44372111788	+19.04940973813	 661051679386429952	207.1354728137	 33.4577511568	    5.5644	  -38.964	  -12.854	360	 7.981543	 0.308851	 0.9	NGC_2632         	                            	131.44389859891	+19.04946508166
130.45545524400	+19.19633612246	 661220080762501120	206.5811872828	 32.6346006753	    5.1883	  -37.788	  -12.966	419	13.822029	 1.835456	 1.0	NGC_2632         	Gaia DR2  661220080762501120	130.45562752146	+19.19639194821
129.96379666511	+19.30554338276	 661216747867811328	206.2673198757	 32.2381093834	    5.3734	  -35.673	  -11.836	230	17.275818	 2.730469	 1.0	NGC_2632         	Gaia DR2  661216747867811328	129.96395940847	+19.30559434324
130.13926737763	+19.63353493750	 661293812462666240	205.9715878659	 32.5074846342	    5.3373	  -36.395	  -13.654	236	11.973501	 1.061222	 1.0	NGC_2632         	Gaia DR2  661293812462666240	130.13943375118	+19.63359372548
130.51854313409	+19.54515250624	 661235263468787328	206.2172390786	 32.8119851262	    5.1631	  -36.758	   -9.056	404	17.980059	 3.098383	 0.6	NGC_2632         	                            	130.51871107479	+19.54519149727
130.57997863610	+19.03738609041	 661026738512909440	206.8070381144	 32.6889692256	    5.4006	  -36.290	  -11.747	430	16.145971	 2.516072	 1.0	NGC_2632         	Gaia DR2  661026738512909440	130.58014392508	+19.03743666770
130.55125967987	+19.21346366461	 661034155919816960	206.5997710298	 32.7253420721	    5.3352	  -36.485	  -11.759	417	13.259915	 1.465643	 1.0	NGC_2632         	Gaia DR2  661034155919816960	130.55142603421	+19.21351429356
130.32649051405	+19.26093750084	 661224581888230400	206.4587574977	 32.5431647899	    5.0705	  -36.660	  -12.723	379	 7.989249	 0.299076	 1.0	NGC_2632         	Gaia DR2  661224581888230400	130.32665771464	+19.26099228035
131.38390203519	+18.96443889529	 661048694385684224	207.2070626183	 33.3749977957	    5.2289	  -35.401	  -11.472	379	16.693493	 2.723896	 1.0	NGC_2632         	Gaia DR2  661048694385684224	131.38406320440	+18.96448828855
130.11415873598	+19.27798389203	 661212933936844416	206.3566690638	 32.3613843164	    5.1722	  -35.349	  -11.561	240	11.008219	 0.830110	 1.0	NGC_2632         	Gaia DR2  661212933936844416	130.11431997407	+19.27803366849
129.81344055829	+19.28647608309	 661257704675956480	206.2296513035	 32.0985199579	    5.4681	  -34.724	  -12.689	223	15.652394	 2.385242	 1.0	NGC_2632         	Gaia DR2  661257704675956480	129.81359895377	+19.28653071622
130.10919858798	+19.21936932928	 661211727047722752	206.4197057046	 32.3364515877	    5.3506	  -36.633	  -11.460	220	12.571798	 1.251121	 1.0	NGC_2632         	Gaia DR2  661211727047722752	130.10936562312	+19.21941867087
131.35835237824	+19.69840098671	 661167785238757376	206.3717214375	 33.6072992967	    5.3598	  -37.900	  -13.079	394	15.662463	 2.408021	 1.0	NGC_2632         	Gaia DR2  661167785238757376	131.35852570175	+19.69845729899
130.41244349439	+19.26572585972	 661221828810801408	206.4871276780	 32.6208518034	    5.4905	  -37.850	  -11.957	360	12.769940	 1.283100	 1.0	NGC_2632         	Gaia DR2  661221828810801408	130.41261612743	+19.26577734117
130.19822404674	+18.90325709647	 660998975844267264	206.8048675963	 32.3038422033	    5.4246	  -36.722	  -12.863	237	11.268625	 0.908432	 1.0	NGC_2632         	Gaia DR2  660998975844267264	130.19839116881	+18.90331247876
130.47641809923	+19.25733235544	 661220969817342848	206.5215541374	 32.6744947402	    5.3511	  -35.891	  -12.811	425	11.219938	 0.909319	 1.0	NGC_2632         	Gaia DR2  661220969817342848	130.47658178894	+19.25738751384
131.54190925562	+19.52879394836	 661150124333238656	206.6345525154	 33.7112426810	    5.3311	  -37.102	  -12.359	378	14.421679	 1.913570	 1.0	NGC_2632         	Gaia DR2  661150124333238656	131.54207875084	+19.52884716064
130.36224558054	+19.54240922776	 661247671632285312	206.1595322150	 32.6728926064	    5.4027	  -37.100	  -12.951	399	 9.717248	 0.616374	 1.0	NGC_2632         	Gaia DR2  661247671632285312	130.36241508092	+19.54246498893
130.21594668903	+19.94167313378	 661319620924311296	205.6578798111	 32.6815551324	    5.5385	  -36.309	  -13.594	262	15.969485	 2.464511	 1.0	NGC_2632         	Gaia DR2  661319620924311296	130.21611299091	+19.94173166342
131.44967826261	+19.60516215579	 661154522379748480	206.5124030680	 33.6559849777	    5.5818	  -36.926	  -11.815	384	17.077059	 3.067526	 1.0	NGC_2632         	Gaia DR2  661154522379748480	131.44984703374	+19.60521302585
130.47213412143	+19.26541315449	 661220974115692416	206.5108801918	 32.6735319025	    5.2728	  -36.619	  -12.950	144	17.979870	 2.901106	 0.8	NGC_2632         	                            	130.47230113959	+19.26546891136
130.43269703433	+19.30221998122	 661222073627319296	206.4544619823	 32.6515208106	    5.4564	  -36.430	  -12.338	422	14.743064	 2.017162	 1.0	NGC_2632         	Gaia DR2  661222073627319296	130.43286322781	+19.30227310309
130.20118894126	+19.92186716879	 661319483485360000	205.6743114626	 32.6617198531	    5.3794	  -34.839	  -12.006	294	10.862910	 0.815494	 1.0	NGC_2632         	Gaia DR2  661319483485360000	130.20134849027	+19.92191886122
129.77115621444	+19.75729969633	 661313363154337280	205.6919493729	 32.2252705342	    5.2905	  -37.189	  -12.575	212	17.096947	 2.862141	 1.0	NGC_2632         	Gaia DR2  661313363154337280	129.77132634913	+19.75735383861
130.34390973553	+18.93382054604	 661004400386393984	206.8286890361	 32.4435653261	    5.2818	  -36.593	  -12.588	371	12.661921	 1.241000	 1.0	NGC_2632         	Gaia DR2  661004400386393984	130.34407630097	+18.93387474430
129.96115603209	+19.54075244091	 661271173693364864	206.0055993752	 32.3178995252	    5.5130	  -35.061	  -14.093	240	 6.355789	 1.102195	 0.9	NGC_2632         	                            	129.96131621516	+19.54081311903
129.99054550705	+19.54142234281	 661268253115601792	206.0162623382	 32.3440983275	    5.2989	  -35.491	  -13.355	235	 7.487116	 0.321221	 1.0	NGC_2632         	Gaia DR2  661268253115601792	129.99070765533	+19.54147984343
130.54774400019	+19.27695703322	 661222279785743616	206.5276764338	 32.7444379231	    5.4443	  -36.758	  -12.531	436	11.928089	 1.052640	 1.0	NGC_2632         	Gaia DR2  661222279785743616	130.54791166413	+19.27701098606
129.96165458666	+19.55052153560	 661271238116475648	205.9949552483	 32.3217393183	    5.3932	  -35.891	  -12.617	196	11.630432	 0.965743	 1.0	NGC_2632         	Gaia DR2  661271238116475648	129.96181857167	+19.55057585872
130.12727581630	+19.93294430925	 661320067600915328	205.6335926389	 32.6002763723	    5.2021	  -35.846	  -12.464	266	16.046030	 2.544601	 1.0	NGC_2632         	Gaia DR2  661320067600915328	130.12743998848	+19.93299797362
130.21868826258	+19.48315924178	 661242861268936704	206.1696443663	 32.5254225238	    5.2508	  -35.405	  -12.383	214	10.172423	 0.680820	 1.0	NGC_2632         	Gaia DR2  661242861268936704	130.21884995967	+19.48321255740
131.46405981091	+19.42419160233	 661078896595610240	206.7220078178	 33.6062211699	    5.4413	  -38.086	  -13.190	387	15.769218	 2.502765	 1.0	NGC_2632         	Gaia DR2  661078896595610240	131.46423368910	+19.42424839253
130.23706482608	+19.93479800520	 661319552204833024	205.6736556427	 32.6978370867	    5.3606	  -35.823	  -13.247	289	 8.645911	 0.415552	 1.0	NGC_2632         	Gaia DR2  661319552204833024	130.23722889485	+19.93485504082
129.71117066416	+19.41500646311	 661263408392412928	206.0476882319	 32.0531588045	    5.4506	  -36.463	  -13.091	245	15.963691	 2.547483	 1.0	NGC_2632         	Gaia DR2  661263408392412928	129.71133712328	+19.41506282706
130.36484773066	+19.27754657630	 661224547528488064	206.4553279636	 32.5828958047	    5.3469	  -35.383	  -11.890	349	15.113562	 2.257166	 1.0	NGC_2632         	Gaia DR2  661224547528488064	130.36500912341	+19.27759776928
130.13186671236	+19.85022826863	 661317250102374528	205.7275283958	 32.5758562607	    5.3853	  -34.899	  -12.454	279	11.430920	 0.929016	 1.0	NGC_2632         	Gaia DR2  661317250102374528	130.13202646388	+19.85028188995
130.45839935905	+19.65955980194	 661253027453650432	206.0662020324	 32.7984552839	    5.4252	  -36.231	  -12.644	342	15.270030	 2.253398	 1.0	NGC_2632         	Gaia DR2  661253027453650432	130.45856500976	+19.65961424131
130.24336057879	+18.84613543496	 660996330144479616	206.8859683630	 32.3235681259	    5.5345	  -35.719	  -12.677	261	17.011026	 2.814130	 1.0	NGC_2632         	Gaia DR2  660996330144479616	130.24352308080	+18.84619001642
131.18652430321	+19.40608859398	 661121949347800064	206.6336121149	 33.3544143916	    5.1826	  -36.956	  -11.848	407	16.137327	 2.767294	 0.9	NGC_2632         	                            	131.18669300369	+19.40613960612
130.23199748613	+18.82611736079	 660996295784743680	206.9036098722	 32.3064188216	    5.0907	  -36.797	  -11.701	249	17.342476	 2.816902	 1.0	NGC_2632         	Gaia DR2  660996295784743680	130.23216487250	+18.82616774002
130.33459003955	+18.96184793524	 661004713920630656	206.7939287830	 32.4452127489	    5.5292	  -35.468	  -13.189	373	17.102587	 2.902584	 1.0	NGC_2632         	Gaia DR2  661004713920630656	130.33475151128	+18.96190472114
130.30785693865	+18.96908700697	 661005538554352000	206.7753327088	 32.4241120380	    5.6252	  -36.197	  -13.433	336	15.303267	 2.458956	 1.0	NGC_2632         	Gaia DR2  661005538554352000	130.30802173639	+18.96914484342
130.22847327084	+19.93511707794	 661319547906688896	205.6700021857	 32.6903616339	    5.5090	  -37.031	  -14.086	254	11.877113	 1.037735	 1.0	NGC_2632         	Gaia DR2  661319547906688896	130.22864287258	+19.93517772592
130.40241292923	+18.90423915762	 661001243587055616	206.8846598214	 32.4848904320	    5.3375	  -36.461	  -12.000	407	16.191168	 2.712658	 1.0	NGC_2632         	Gaia DR2  661001243587055616	130.40257886445	+18.90429082421
130.10625269728	+19.47570815188	 661243307945543936	206.1341736987	 32.4234615446	    5.3597	  -35.899	  -12.155	238	 9.741808	 0.621139	 1.0	NGC_2632         	Gaia DR2  661243307945543936	130.10641664296	+19.47576048583
129.94595434827	+19.82756636473	 661314638762274176	205.6812297034	 32.4038940753	    5.3096	  -35.216	  -13.205	214	12.452263	 1.171502	 1.0	NGC_2632         	Gaia DR2  661314638762274176	129.94611552787	+19.82762321952
130.00243901427	+19.80650064263	 661311752544249088	205.7263895412	 32.4464912966	    5.3235	  -35.807	  -12.354	240	10.162404	 0.675700	 1.0	NGC_2632         	Gaia DR2  661311752544249088	130.00260287709	+19.80655383339
130.05589533367	+19.77875189594	 661310756111835392	205.7778460722	 32.4841088215	    5.2862	  -34.959	  -13.245	219	12.846568	 1.315727	 1.0	NGC_2632         	Gaia DR2  661310756111835392	130.05605528793	+19.77880892295
130.17684158503	+19.56595046966	 661292511090872960	206.0613192040	 32.5172280092	    5.4345	  -35.671	  -13.219	261	11.168357	 0.872294	 1.0	NGC_2632         	Gaia DR2  661292511090872960	130.17700458046	+19.56600738473
130.19185901678	+19.30954412309	 661214136527890944	206.3520568906	 32.4411283462	    5.1555	  -36.090	  -13.075	209	 9.450672	 0.566181	 1.0	NGC_2632         	Gaia DR2  661214136527890944	130.19202366656	+19.30960041816
130.05727677425	+19.74883752877	 661298833282624000	205.8116542481	 32.4749891356	    5.5021	  -35.834	  -12.579	225	15.195505	 2.205445	 1.0	NGC_2632         	Gaia DR2  661298833282624000	130.05744070130	+19.74889168828
129.90462778970	+19.81604544681	 661314570042801280	205.6781333603	 32.3634293271	    5.3632	  -35.592	  -13.968	220	14.497636	 1.946795	 1.0	NGC_2632         	Gaia DR2  661314570042801280	129.90479067840	+19.81610558674
130.09448789172	+19.46471048986	 661243273585807872	206.1418071010	 32.4092327852	    5.2133	  -35.536	  -12.766	256	10.545065	 0.749501	 1.0	NGC_2632         	Gaia DR2  661243273585807872	130.09465016862	+19.46476545451
130.05159681317	+19.63832413812	 661295466028469120	205.9323207755	 32.4316980852	    5.4897	  -37.159	  -12.140	140	15.918444	 1.276808	 1.0	NGC_2632         	Gaia DR2  661295466028469120	130.05176668428	+19.63837640748
130.01718858222	+19.41390168003	 661219290488437632	206.1680812903	 32.3231955851	    5.4587	  -36.562	  -14.085	203	16.828465	 2.812668	 1.0	NGC_2632         	Gaia DR2  661219290488437632	130.01735549216	+19.41396232370
129.90162922771	+19.26044211488	 661210666194127360	206.2929269486	 32.1673425543	    5.5389	  -36.826	  -13.424	222	13.796629	 1.691218	 1.0	NGC_2632         	Gaia DR2  661210666194127360	129.90179718490	+19.26049991258
130.16616675520	+19.66915591458	 661294327858739712	205.9423700547	 32.5435915868	    5.2245	  -34.590	  -14.749	239	10.697074	 0.875033	 1.0	NGC_2632         	Gaia DR2  661294327858739712	130.16632491261	+19.66921941715
131.28544552003	+19.15222884748	 661066664527946112	206.9574353952	 33.3535819502	    4.9765	  -36.239	  -10.439	157	17.665410	 2.932289	 0.5	NGC_2632         	                            	131.28561069129	+19.15227379310
131.59935749413	+19.96778837079	 661179158312129024	206.1604804665	 33.9124623995	    5.1267	  -37.037	  -13.549	324	16.415354	 2.735826	 1.0	NGC_2632         	Gaia DR2  661179158312129024	131.59952715846	+19.96784670668
130.11237624506	+19.54476004386	 661291136701346304	206.0598500956	 32.4529031894	    5.2937	  -36.301	  -12.291	231	 6.251231	 0.225389	 1.0	NGC_2632         	Gaia DR2  661291136701346304	130.11254209743	+19.54481296337
130.06443261359	+19.45854827061	 661219840244243200	206.1369500667	 32.3805239134	    5.6084	  -35.427	  -14.300	215	13.394865	 1.611192	 1.0	NGC_2632         	Gaia DR2  661219840244243200	130.06459438659	+19.45860983998
129.86893372449	+19.47359618821	 661269043386545536	206.0442219370	 32.2130187423	    5.4164	  -35.924	  -12.571	246	11.375244	 1.090774	 1.0	NGC_2632         	Gaia DR2  661269043386545536	129.86909778220	+19.47365031328
130.22175188137	+18.74825675264	 660992344414836992	206.9856495113	 32.2697259278	    5.3145	  -36.647	  -12.740	246	17.777925	 3.012819	 1.0	NGC_2632         	Gaia DR2  660992344414836992	130.22191850836	+18.74831160534
129.97652873246	+19.46027399745	 661267325402674048	206.1008295233	 32.3034446800	    5.6777	  -37.195	  -13.482	221	17.320652	 2.842884	 0.9	NGC_2632         	                            	129.97669858062	+19.46033204487
130.29159591384	+19.50885586139	 661244270018200192	206.1694245810	 32.5987965470	    5.3556	  -35.350	  -11.836	328	 9.982521	 0.662797	 1.0	NGC_2632         	Gaia DR2  661244270018200192	130.29175738538	+19.50890682187
130.67515744897	+19.29224980801	 661040070091376512	206.5605946502	 32.8624709308	    5.2464	  -32.582	  -12.424	459	14.043833	 1.851121	 0.5	NGC_2632         	                            	130.67530607884	+19.29230330017
130.37734722604	+18.87158102510	 660995230632845440	206.9109314696	 32.4511604981	    5.5165	  -35.564	  -12.207	322	16.184963	         	 1.0	NGC_2632         	Gaia DR2  660995230632845440	130.37750904743	+18.87163358295
130.07523850112	+19.53193767167	 661290758744228224	206.0596730044	 32.4156293380	    5.2872	  -36.509	  -12.197	224	 7.499503	 0.202658	 1.0	NGC_2632         	Gaia DR2  661290758744228224	130.07540529055	+19.53199018645
130.75989993765	+19.16751630744	 661029384212747392	206.7330520298	 32.8938355801	    5.4575	  -36.499	  -11.413	516	11.908672	 1.036347	 1.0	NGC_2632         	Gaia DR2  661029384212747392	130.76006630937	+19.16756544667
130.27855983837	+19.44354186884	 661239390935361024	206.2370172474	 32.5645465072	    5.4021	  -36.699	  -13.125	306	16.652584	 2.738792	 1.0	NGC_2632         	Gaia DR2  661239390935361024	130.27872740430	+19.44359837918
129.45746273943	+19.51405437545	 661279042073291776	205.8397611837	 31.8636600523	    5.2573	  -35.713	  -12.679	236	15.031652	 2.148128	 1.0	NGC_2632         	Gaia DR2  661279042073291776	129.45762587432	+19.51410896552
130.55340993855	+19.26769005883	 661222279785744512	206.5402218788	 32.7462107011	    5.3917	  -32.668	  -10.501	377	13.025415	 1.498033	 0.5	NGC_2632         	                            	130.55355893838	+19.26773527141
132.02048598214	+19.47047130423	 661091609698913024	206.8879647235	 34.1145913655	    5.4098	  -38.537	  -12.748	301	16.155714	 2.574875	 1.0	NGC_2632         	Gaia DR2  661091609698913024	132.02066196951	+19.47052619137
